PageRow,PageColumn,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,count1,color1,count2,color2,count3,color3,count4,color4,count5,color5,count6,color6,count7,color7,count8,color8,count9,color9,count10,color10,count11,color11,count12,color12,count13,color13,count14,color14,count15,color15,
C , 9 ,6 ,6 ,5 ,6 ,0 ,5 ,5 ,6 ,6 ,6 ,6 ,6 ,6 ,5 ,6 ,2 , 6 ,1 , 5 ,1 , 6 ,1 , 0 ,2 , 5 ,6 , 6 ,1 , 5 ,1 , 6 ,,,,,,,,,,,,,,,
C , 10 ,6 ,6 ,5 ,6 ,6 ,6 ,5 ,6 ,6 ,5 ,5 ,6 ,6 ,6 ,5 ,2 , 6 ,1 , 5 ,3 , 6 ,1 , 5 ,2 , 6 ,2 , 5 ,3 , 6 ,1 , 5 ,,,,,,,,,,,,,,,
C , 11 ,6 ,6 ,6 ,6 ,5 ,6 ,6 ,5 ,5 ,8 ,0 ,0 ,8 ,8 ,8 ,4 , 6 ,1 , 5 ,2 , 6 ,2 , 5 ,1 , 8 ,2 , 0 ,3 , 8 ,,,,,,,,,,,,,,,,,
C , 12 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,6 ,6 ,6 ,6 ,6 ,10 , 8 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 1 ,6 ,6 ,6 ,6 ,6 ,8 ,8 ,8 ,1 ,8 ,8 ,8 ,8 ,8 ,8 ,5 , 6 ,3 , 8 ,1 , 1 ,6 , 8 ,,,,,,,,,,,,,,,,,,,,,,,
D , 2 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 , 0 ,10 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 3 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,15 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 4 ,5 ,5 ,5 ,3 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,3 ,5 ,5 ,5 ,3 , 5 ,1 , 3 ,7 , 5 ,1 , 3 ,3 , 5 ,,,,,,,,,,,,,,,,,,,,,
D , 5 ,0 ,5 ,5 ,5 ,5 ,0 ,5 ,5 ,5 ,5 ,7 ,0 ,5 ,5 ,5 ,1 , 0 ,4 , 5 ,1 , 0 ,4 , 5 ,1 , 7 ,1 , 0 ,3 , 5 ,,,,,,,,,,,,,,,,,
D , 6 ,7 ,7 ,0 ,5 ,5 ,7 ,7 ,7 ,0 ,5 ,0 ,7 ,7 ,7 ,0 ,2 , 7 ,1 , 0 ,2 , 5 ,3 , 7 ,1 , 0 ,1 , 5 ,1 , 0 ,3 , 7 ,1 , 0 ,,,,,,,,,,,,,
D , 7 ,0 ,7 ,7 ,7 ,0 ,5 ,0 ,7 ,7 ,7 ,5 ,0 ,7 ,7 ,7 ,1 , 0 ,3 , 7 ,1 , 0 ,1 , 5 ,1 , 0 ,3 , 7 ,1 , 5 ,1 , 0 ,3 , 7 ,,,,,,,,,,,,,
D , 8 ,5 ,0 ,7 ,7 ,7 ,0 ,5 ,0 ,7 ,7 ,0 ,5 ,0 ,7 ,7 ,1 , 5 ,1 , 0 ,3 , 7 ,1 , 0 ,1 , 5 ,1 , 0 ,2 , 7 ,1 , 0 ,1 , 5 ,1 , 0 ,2 , 7 ,,,,,,,,,
D , 9 ,7 ,0 ,0 ,7 ,7 ,0 ,7 ,5 ,0 ,7 ,0 ,7 ,0 ,5 ,0 ,1 , 7 ,2 , 0 ,2 , 7 ,1 , 0 ,1 , 7 ,1 , 5 ,1 , 0 ,1 , 7 ,1 , 0 ,1 , 7 ,1 , 0 ,1 , 5 ,1 , 0 ,,,,,
D , 10 ,5 ,0 ,5 ,0 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,0 ,1 , 5 ,1 , 0 ,1 , 5 ,1 , 0 ,10 , 8 ,1 , 0 ,,,,,,,,,,,,,,,,,,,
D , 11 ,8 ,1 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,1 , 8 ,1 , 1 ,13 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,
D , 12 ,8 ,1 ,8 ,8 ,1 ,8 ,8 ,8 ,8 ,8 ,6 ,6 ,6 ,6 ,6 ,1 , 8 ,1 , 1 ,2 , 8 ,1 , 1 ,5 , 8 ,5 , 6 ,,,,,,,,,,,,,,,,,,,
E , 1 ,6 ,6 ,6 ,6 ,6 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,1 ,5 , 6 ,9 , 8 ,1 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,
E , 2 ,0 ,0 ,8 ,8 ,8 ,5 ,5 ,0 ,8 ,8 ,5 ,5 ,5 ,5 ,8 ,2 , 0 ,3 , 8 ,2 , 5 ,1 , 0 ,2 , 8 ,4 , 5 ,1 , 8 ,,,,,,,,,,,,,,,,,
E , 3 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,3 ,5 ,3 ,3 ,5 ,5 ,5 ,5 ,7 , 5 ,1 , 3 ,1 , 5 ,2 , 3 ,4 , 5 ,,,,,,,,,,,,,,,,,,,,,
E , 4 ,5 ,5 ,5 ,0 ,7 ,5 ,5 ,5 ,7 ,7 ,5 ,5 ,0 ,7 ,7 ,3 , 5 ,1 , 0 ,1 , 7 ,3 , 5 ,2 , 7 ,2 , 5 ,1 , 0 ,2 , 7 ,,,,,,,,,,,,,,,
E , 5 ,5 ,0 ,7 ,7 ,0 ,5 ,0 ,7 ,7 ,0 ,5 ,0 ,7 ,0 ,5 ,1 , 5 ,1 , 0 ,2 , 7 ,1 , 0 ,1 , 5 ,1 , 0 ,2 , 7 ,1 , 0 ,1 , 5 ,1 , 0 ,1 , 7 ,1 , 0 ,1 , 5 ,,,,,
E , 6 ,0 ,7 ,7 ,0 ,5 ,5 ,0 ,7 ,0 ,5 ,5 ,0 ,7 ,0 ,5 ,1 , 0 ,2 , 7 ,1 , 0 ,2 , 5 ,1 , 0 ,1 , 7 ,1 , 0 ,2 , 5 ,1 , 0 ,1 , 7 ,1 , 0 ,1 , 5 ,,,,,,,
E , 7 ,5 ,0 ,7 ,0 ,5 ,0 ,5 ,7 ,0 ,5 ,0 ,5 ,7 ,0 ,5 ,1 , 5 ,1 , 0 ,1 , 7 ,1 , 0 ,1 , 5 ,1 , 0 ,1 , 5 ,1 , 7 ,1 , 0 ,1 , 5 ,1 , 0 ,1 , 5 ,1 , 7 ,1 , 0 ,1 , 5 ,
E , 8 ,0 ,5 ,7 ,7 ,0 ,0 ,5 ,0 ,7 ,0 ,7 ,0 ,5 ,7 ,0 ,1 , 0 ,1 , 5 ,2 , 7 ,2 , 0 ,1 , 5 ,1 , 0 ,1 , 7 ,1 , 0 ,1 , 7 ,1 , 0 ,1 , 5 ,1 , 7 ,1 , 0 ,,,,,
E , 9 ,7 ,0 ,5 ,0 ,7 ,7 ,0 ,5 ,0 ,7 ,7 ,0 ,5 ,5 ,5 ,1 , 7 ,1 , 0 ,1 , 5 ,1 , 0 ,2 , 7 ,1 , 0 ,1 , 5 ,1 , 0 ,2 , 7 ,1 , 0 ,3 , 5 ,,,,,,,,,
E , 10 ,5 ,6 ,5 ,5 ,5 ,5 ,6 ,5 ,8 ,8 ,5 ,6 ,5 ,8 ,1 ,1 , 5 ,1 , 6 ,4 , 5 ,1 , 6 ,1 , 5 ,2 , 8 ,1 , 5 ,1 , 6 ,1 , 5 ,1 , 8 ,1 , 1 ,,,,,,,,,
E , 11 ,8 ,0 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,1 ,1 , 8 ,1 , 0 ,12 , 8 ,1 , 1 ,,,,,,,,,,,,,,,,,,,,,,,
E , 12 ,8 ,8 ,1 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,6 ,6 ,6 ,6 ,6 ,2 , 8 ,1 , 1 ,7 , 8 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,
F , 1 ,6 ,6 ,6 ,6 ,6 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,5 , 6 ,10 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
F , 2 ,8 ,8 ,8 ,8 ,1 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,1 ,8 ,8 ,4 , 8 ,1 , 1 ,7 , 8 ,1 , 1 ,2 , 8 ,,,,,,,,,,,,,,,,,,,,,
F , 3 ,8 ,8 ,8 ,8 ,8 ,5 ,0 ,0 ,0 ,0 ,0 ,7 ,7 ,7 ,7 ,5 , 8 ,1 , 5 ,5 , 0 ,4 , 7 ,,,,,,,,,,,,,,,,,,,,,,,
F , 4 ,7 ,7 ,7 ,0 ,0 ,7 ,0 ,0 ,5 ,5 ,0 ,5 ,5 ,5 ,5 ,3 , 7 ,2 , 0 ,1 , 7 ,2 , 0 ,2 , 5 ,1 , 0 ,4 , 5 ,,,,,,,,,,,,,,,,,
F , 5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,15 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F , 6 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,3 ,5 ,5 ,5 ,3 ,7 ,7 ,8 , 5 ,1 , 3 ,3 , 5 ,1 , 3 ,2 , 7 ,,,,,,,,,,,,,,,,,,,,,
F , 7 ,5 ,3 ,7 ,3 ,3 ,5 ,7 ,3 ,0 ,3 ,5 ,7 ,3 ,3 ,3 ,1 , 5 ,1 , 3 ,1 , 7 ,2 , 3 ,1 , 5 ,1 , 7 ,1 , 3 ,1 , 0 ,1 , 3 ,1 , 5 ,1 , 7 ,3 , 3 ,,,,,,,
F , 8 ,5 ,3 ,7 ,7 ,7 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,1 , 5 ,1 , 3 ,3 , 7 ,10 , 5 ,,,,,,,,,,,,,,,,,,,,,,,
F , 9 ,5 ,5 ,5 ,5 ,0 ,5 ,5 ,5 ,5 ,0 ,0 ,5 ,5 ,5 ,5 ,4 , 5 ,1 , 0 ,4 , 5 ,2 , 0 ,4 , 5 ,,,,,,,,,,,,,,,,,,,,,
