PageRow,PageColumn,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,count1,color1,count2,color2,count3,color3,count4,color4,count5,color5,count6,color6,count7,color7,count8,color8,count9,color9,count10,color10,count11,color11,count12,color12,count13,color13,count14,color14,count15,color15,
Q , 1 ,0 ,0 ,0 ,0 ,0 ,6 ,6 ,6 ,6 ,6 ,8 ,8 ,8 ,8 ,12 ,5 , 0 ,5 , 6 ,4 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,
Q , 2 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,12 ,14 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q , 3 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,9 ,9 ,13 , 8 ,2 , 9 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q , 4 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,9 ,9 ,9 ,8 ,8 ,9 ,9 ,9 ,3 , 8 ,2 , 9 ,2 , 8 ,3 , 9 ,2 , 8 ,3 , 9 ,,,,,,,,,,,,,,,,,,,
Q , 5 ,8 ,4 ,9 ,8 ,3 ,8 ,9 ,9 ,8 ,8 ,8 ,9 ,4 ,8 ,8 ,1 , 8 ,1 , 4 ,1 , 9 ,1 , 8 ,1 , 3 ,1 , 8 ,2 , 9 ,3 , 8 ,1 , 9 ,1 , 4 ,2 , 8 ,,,,,,,,,
Q , 6 ,9 ,9 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,8 ,9 ,8 ,8 ,8 ,8 ,2 , 9 ,3 , 8 ,2 , 9 ,3 , 8 ,1 , 9 ,4 , 8 ,,,,,,,,,,,,,,,,,,,
Q , 7 ,9 ,9 ,9 ,9 ,9 ,4 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,12 ,5 , 9 ,1 , 4 ,8 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,
Q , 8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,12 ,14 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q , 9 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,15 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q , 10 ,11 ,8 ,8 ,8 ,11 ,8 ,11 ,8 ,11 ,8 ,7 ,11 ,8 ,11 ,8 ,1 , 11 ,3 , 8 ,1 , 11 ,1 , 8 ,1 , 11 ,1 , 8 ,1 , 11 ,1 , 8 ,1 , 7 ,1 , 11 ,1 , 8 ,1 , 11 ,1 , 8 ,,,,,
Q , 11 ,11 ,7 ,7 ,11 ,8 ,7 ,7 ,7 ,11 ,7 ,11 ,11 ,7 ,7 ,11 ,1 , 11 ,2 , 7 ,1 , 11 ,1 , 8 ,3 , 7 ,1 , 11 ,1 , 7 ,2 , 11 ,2 , 7 ,1 , 11 ,,,,,,,,,,,
Q , 12 ,7 ,7 ,7 ,7 ,7 ,6 ,6 ,6 ,6 ,6 ,0 ,0 ,0 ,0 ,0 ,5 , 7 ,5 , 6 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,
R , 1 ,0 ,0 ,0 ,0 ,0 ,6 ,6 ,6 ,6 ,6 ,8 ,8 ,8 ,8 ,12 ,5 , 0 ,5 , 6 ,4 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,
R , 2 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,12 ,14 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
R , 3 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,12 ,14 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
R , 4 ,8 ,8 ,8 ,8 ,8 ,9 ,8 ,8 ,8 ,8 ,9 ,8 ,8 ,8 ,12 ,5 , 8 ,1 , 9 ,4 , 8 ,1 , 9 ,3 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,
R , 5 ,9 ,3 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,12 ,1 , 9 ,1 , 3 ,3 , 8 ,2 , 9 ,3 , 8 ,2 , 9 ,2 , 8 ,1 , 12 ,,,,,,,,,,,,,,,
R , 6 ,8 ,9 ,9 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,8 ,3 ,9 ,4 ,12 ,1 , 8 ,2 , 9 ,3 , 8 ,2 , 9 ,3 , 8 ,1 , 3 ,1 , 9 ,1 , 4 ,1 , 12 ,,,,,,,,,,,,,
R , 7 ,9 ,9 ,9 ,9 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,8 ,8 ,9 ,9 ,4 , 9 ,3 , 8 ,2 , 9 ,4 , 8 ,2 , 9 ,,,,,,,,,,,,,,,,,,,,,
R , 8 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,8 ,3 ,9 ,8 ,8 ,8 ,8 ,12 ,3 , 8 ,2 , 9 ,3 , 8 ,1 , 3 ,1 , 9 ,4 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,
R , 9 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,15 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R , 10 ,8 ,8 ,8 ,11 ,8 ,11 ,8 ,11 ,8 ,11 ,11 ,8 ,8 ,8 ,11 ,3 , 8 ,1 , 11 ,1 , 8 ,1 , 11 ,1 , 8 ,1 , 11 ,1 , 8 ,2 , 11 ,3 , 8 ,1 , 11 ,,,,,,,,,,,
R , 11 ,11 ,8 ,8 ,11 ,8 ,11 ,7 ,11 ,8 ,8 ,7 ,7 ,11 ,11 ,11 ,1 , 11 ,2 , 8 ,1 , 11 ,1 , 8 ,1 , 11 ,1 , 7 ,1 , 11 ,2 , 8 ,2 , 7 ,3 , 11 ,,,,,,,,,,,
R , 12 ,7 ,7 ,7 ,7 ,7 ,6 ,6 ,6 ,6 ,6 ,0 ,0 ,0 ,0 ,0 ,5 , 7 ,5 , 6 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,
S , 1 ,0 ,0 ,0 ,0 ,0 ,6 ,6 ,6 ,6 ,6 ,8 ,8 ,8 ,8 ,12 ,5 , 0 ,5 , 6 ,4 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,
S , 2 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,3 ,8 ,12 ,12 , 8 ,1 , 3 ,1 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,
S , 3 ,8 ,3 ,9 ,3 ,8 ,8 ,9 ,12 ,9 ,8 ,8 ,3 ,9 ,4 ,8 ,1 , 8 ,1 , 3 ,1 , 9 ,1 , 3 ,2 , 8 ,1 , 9 ,1 , 12 ,1 , 9 ,2 , 8 ,1 , 3 ,1 , 9 ,1 , 4 ,1 , 8 ,,,,,
S , 4 ,8 ,8 ,9 ,3 ,8 ,8 ,8 ,9 ,3 ,8 ,8 ,8 ,9 ,3 ,8 ,2 , 8 ,1 , 9 ,1 , 3 ,3 , 8 ,1 , 9 ,1 , 3 ,3 , 8 ,1 , 9 ,1 , 3 ,1 , 8 ,,,,,,,,,,,
S , 5 ,8 ,8 ,9 ,3 ,8 ,8 ,8 ,9 ,3 ,8 ,8 ,8 ,9 ,3 ,8 ,2 , 8 ,1 , 9 ,1 , 3 ,3 , 8 ,1 , 9 ,1 , 3 ,3 , 8 ,1 , 9 ,1 , 3 ,1 , 8 ,,,,,,,,,,,
S , 6 ,8 ,8 ,9 ,3 ,8 ,8 ,8 ,9 ,3 ,8 ,8 ,8 ,9 ,3 ,8 ,2 , 8 ,1 , 9 ,1 , 3 ,3 , 8 ,1 , 9 ,1 , 3 ,3 , 8 ,1 , 9 ,1 , 3 ,1 , 8 ,,,,,,,,,,,
S , 7 ,8 ,8 ,9 ,3 ,8 ,8 ,8 ,9 ,3 ,8 ,8 ,8 ,9 ,3 ,8 ,2 , 8 ,1 , 9 ,1 , 3 ,3 , 8 ,1 , 9 ,1 , 3 ,3 , 8 ,1 , 9 ,1 , 3 ,1 , 8 ,,,,,,,,,,,
S , 8 ,8 ,8 ,9 ,3 ,8 ,8 ,8 ,9 ,3 ,8 ,8 ,8 ,9 ,3 ,8 ,2 , 8 ,1 , 9 ,1 , 3 ,3 , 8 ,1 , 9 ,1 , 3 ,3 , 8 ,1 , 9 ,1 , 3 ,1 , 8 ,,,,,,,,,,,
S , 9 ,8 ,8 ,9 ,9 ,4 ,8 ,8 ,9 ,9 ,9 ,8 ,8 ,8 ,8 ,8 ,2 , 8 ,2 , 9 ,1 , 4 ,2 , 8 ,3 , 9 ,5 , 8 ,,,,,,,,,,,,,,,,,,,
S , 10 ,8 ,8 ,11 ,8 ,8 ,8 ,11 ,8 ,11 ,8 ,8 ,8 ,8 ,11 ,8 ,2 , 8 ,1 , 11 ,3 , 8 ,1 , 11 ,1 , 8 ,1 , 11 ,4 , 8 ,1 , 11 ,1 , 8 ,,,,,,,,,,,,,
S , 11 ,8 ,8 ,11 ,8 ,8 ,8 ,11 ,8 ,8 ,8 ,7 ,11 ,11 ,11 ,8 ,2 , 8 ,1 , 11 ,3 , 8 ,1 , 11 ,3 , 8 ,1 , 7 ,3 , 11 ,1 , 8 ,,,,,,,,,,,,,,,
S , 12 ,7 ,7 ,7 ,7 ,8 ,6 ,6 ,6 ,6 ,6 ,0 ,0 ,0 ,0 ,0 ,4 , 7 ,1 , 8 ,5 , 6 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,
T , 1 ,0 ,0 ,0 ,0 ,0 ,6 ,6 ,6 ,6 ,6 ,8 ,8 ,8 ,8 ,12 ,5 , 0 ,5 , 6 ,4 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,
T , 2 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,12 ,14 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
T , 3 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,9 ,9 ,8 ,12 ,11 , 8 ,2 , 9 ,1 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,
T , 4 ,8 ,9 ,9 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,1 , 8 ,2 , 9 ,3 , 8 ,2 , 9 ,3 , 8 ,2 , 9 ,2 , 8 ,,,,,,,,,,,,,,,,,
T , 5 ,8 ,9 ,9 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,8 ,9 ,9 ,8 ,12 ,1 , 8 ,2 , 9 ,3 , 8 ,2 , 9 ,3 , 8 ,2 , 9 ,1 , 8 ,1 , 12 ,,,,,,,,,,,,,,,
T , 6 ,8 ,9 ,9 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,8 ,9 ,9 ,8 ,12 ,1 , 8 ,2 , 9 ,3 , 8 ,2 , 9 ,3 , 8 ,2 , 9 ,1 , 8 ,1 , 12 ,,,,,,,,,,,,,,,
T , 7 ,8 ,9 ,9 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,1 , 8 ,2 , 9 ,3 , 8 ,2 , 9 ,3 , 8 ,2 , 9 ,2 , 8 ,,,,,,,,,,,,,,,,,
T , 8 ,8 ,9 ,9 ,9 ,9 ,8 ,9 ,9 ,9 ,9 ,8 ,8 ,8 ,8 ,8 ,1 , 8 ,4 , 9 ,1 , 8 ,4 , 9 ,5 , 8 ,,,,,,,,,,,,,,,,,,,,,
T , 9 ,4 ,4 ,4 ,4 ,4 ,9 ,9 ,9 ,9 ,9 ,8 ,8 ,8 ,8 ,8 ,5 , 4 ,5 , 9 ,5 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,
T , 10 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,12 ,14 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
T , 11 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,12 ,14 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
T , 12 ,8 ,8 ,8 ,8 ,8 ,6 ,6 ,6 ,6 ,6 ,0 ,0 ,0 ,0 ,0 ,5 , 8 ,5 , 6 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,
U , 1 ,0 ,0 ,0 ,0 ,0 ,6 ,6 ,6 ,6 ,6 ,8 ,8 ,1 ,8 ,8 ,5 , 0 ,5 , 6 ,2 , 8 ,1 , 1 ,2 , 8 ,,,,,,,,,,,,,,,,,,,,,
U , 2 ,8 ,5 ,5 ,5 ,5 ,8 ,5 ,5 ,5 ,5 ,8 ,5 ,5 ,5 ,5 ,1 , 8 ,4 , 5 ,1 , 8 ,4 , 5 ,1 , 8 ,4 , 5 ,,,,,,,,,,,,,,,,,,,
U , 3 ,8 ,5 ,5 ,5 ,5 ,8 ,5 ,5 ,5 ,5 ,8 ,5 ,5 ,5 ,5 ,1 , 8 ,4 , 5 ,1 , 8 ,4 , 5 ,1 , 8 ,4 , 5 ,,,,,,,,,,,,,,,,,,,
U , 4 ,8 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,1 , 8 ,14 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
U , 5 ,5 ,5 ,5 ,5 ,5 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,12 ,5 , 5 ,9 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,
U , 6 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,12 ,14 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
U , 7 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,9 ,14 , 8 ,1 , 9 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
U , 8 ,9 ,9 ,9 ,9 ,8 ,9 ,9 ,9 ,4 ,9 ,8 ,8 ,8 ,8 ,12 ,4 , 9 ,1 , 8 ,3 , 9 ,1 , 4 ,1 , 9 ,4 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,
U , 9 ,8 ,8 ,8 ,8 ,8 ,4 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,5 ,5 , 8 ,1 , 4 ,8 , 8 ,1 , 5 ,,,,,,,,,,,,,,,,,,,,,,,
U , 10 ,8 ,8 ,8 ,5 ,1 ,8 ,8 ,5 ,1 ,1 ,8 ,5 ,1 ,1 ,1 ,3 , 8 ,1 , 5 ,1 , 1 ,2 , 8 ,1 , 5 ,2 , 1 ,1 , 8 ,1 , 5 ,3 , 1 ,,,,,,,,,,,,,
U , 11 ,8 ,8 ,5 ,5 ,5 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,12 ,2 , 8 ,3 , 5 ,9 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,,,,,
U , 12 ,8 ,8 ,8 ,8 ,8 ,6 ,6 ,6 ,6 ,6 ,0 ,0 ,0 ,0 ,0 ,5 , 8 ,5 , 6 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,
V , 1 ,0 ,0 ,0 ,0 ,0 ,6 ,6 ,6 ,6 ,6 ,1 ,8 ,8 ,8 ,8 ,5 , 0 ,5 , 6 ,1 , 1 ,4 , 8 ,,,,,,,,,,,,,,,,,,,,,,,
V , 2 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,15 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V , 3 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,15 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V , 4 ,5 ,5 ,5 ,5 ,8 ,5 ,5 ,5 ,8 ,8 ,5 ,5 ,8 ,8 ,8 ,4 , 5 ,1 , 8 ,3 , 5 ,2 , 8 ,2 , 5 ,3 , 8 ,,,,,,,,,,,,,,,,,,,
V , 5 ,5 ,5 ,8 ,8 ,5 ,8 ,8 ,8 ,5 ,1 ,8 ,8 ,5 ,10 ,1 ,2 , 5 ,2 , 8 ,1 , 5 ,3 , 8 ,1 , 5 ,1 , 1 ,2 , 8 ,1 , 5 ,1 , 10 ,1 , 1 ,,,,,,,,,,,
V , 6 ,8 ,8 ,5 ,1 ,1 ,8 ,8 ,5 ,1 ,10 ,8 ,8 ,5 ,1 ,10 ,2 , 8 ,1 , 5 ,2 , 1 ,2 , 8 ,1 , 5 ,1 , 1 ,1 , 10 ,2 , 8 ,1 , 5 ,1 , 1 ,1 , 10 ,,,,,,,,,
V , 7 ,8 ,8 ,5 ,1 ,10 ,8 ,8 ,5 ,1 ,1 ,8 ,8 ,5 ,1 ,1 ,2 , 8 ,1 , 5 ,1 , 1 ,1 , 10 ,2 , 8 ,1 , 5 ,2 , 1 ,2 , 8 ,1 , 5 ,2 , 1 ,,,,,,,,,,,
V , 8 ,9 ,8 ,5 ,1 ,10 ,3 ,8 ,5 ,1 ,10 ,8 ,5 ,1 ,1 ,10 ,1 , 9 ,1 , 8 ,1 , 5 ,1 , 1 ,1 , 10 ,1 , 3 ,1 , 8 ,1 , 5 ,1 , 1 ,1 , 10 ,1 , 8 ,1 , 5 ,2 , 1 ,1 , 10 ,,,
V , 9 ,8 ,5 ,1 ,1 ,10 ,5 ,1 ,1 ,10 ,10 ,1 ,1 ,10 ,10 ,10 ,1 , 8 ,1 , 5 ,2 , 1 ,1 , 10 ,1 , 5 ,2 , 1 ,2 , 10 ,2 , 1 ,3 , 10 ,,,,,,,,,,,,,
V , 10 ,1 ,10 ,10 ,10 ,10 ,1 ,10 ,10 ,10 ,10 ,1 ,1 ,10 ,10 ,10 ,1 , 1 ,4 , 10 ,1 , 1 ,4 , 10 ,2 , 1 ,3 , 10 ,,,,,,,,,,,,,,,,,,,
V , 11 ,1 ,1 ,1 ,10 ,10 ,5 ,5 ,1 ,5 ,5 ,8 ,8 ,5 ,8 ,8 ,3 , 1 ,2 , 10 ,2 , 5 ,1 , 1 ,2 , 5 ,2 , 8 ,1 , 5 ,2 , 8 ,,,,,,,,,,,,,,,
V , 12 ,8 ,8 ,8 ,8 ,8 ,6 ,6 ,6 ,6 ,6 ,0 ,0 ,0 ,0 ,0 ,5 , 8 ,5 , 6 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,
W , 1 ,0 ,0 ,0 ,0 ,0 ,6 ,6 ,6 ,6 ,6 ,1 ,8 ,1 ,8 ,8 ,5 , 0 ,5 , 6 ,1 , 1 ,1 , 8 ,1 , 1 ,2 , 8 ,,,,,,,,,,,,,,,,,,,
W , 2 ,1 ,5 ,5 ,5 ,5 ,5 ,1 ,5 ,5 ,5 ,5 ,1 ,5 ,5 ,5 ,1 , 1 ,5 , 5 ,1 , 1 ,4 , 5 ,1 , 1 ,3 , 5 ,,,,,,,,,,,,,,,,,,,
W , 3 ,5 ,1 ,5 ,5 ,5 ,5 ,5 ,1 ,5 ,5 ,8 ,5 ,8 ,1 ,1 ,1 , 5 ,1 , 1 ,5 , 5 ,1 , 1 ,2 , 5 ,1 , 8 ,1 , 5 ,1 , 8 ,2 , 1 ,,,,,,,,,,,,,
W , 4 ,8 ,5 ,8 ,1 ,1 ,8 ,5 ,1 ,10 ,10 ,5 ,10 ,10 ,10 ,10 ,1 , 8 ,1 , 5 ,1 , 8 ,2 , 1 ,1 , 8 ,1 , 5 ,1 , 1 ,2 , 10 ,1 , 5 ,4 , 10 ,,,,,,,,,,,
W , 5 ,10 ,10 ,10 ,10 ,10 ,1 ,1 ,10 ,10 ,10 ,1 ,10 ,10 ,10 ,10 ,5 , 10 ,2 , 1 ,3 , 10 ,1 , 1 ,4 , 10 ,,,,,,,,,,,,,,,,,,,,,
W , 6 ,10 ,1 ,1 ,1 ,1 ,10 ,10 ,10 ,10 ,10 ,10 ,10 ,10 ,10 ,10 ,1 , 10 ,4 , 1 ,10 , 10 ,,,,,,,,,,,,,,,,,,,,,,,,,
W , 7 ,10 ,10 ,10 ,10 ,10 ,10 ,5 ,10 ,10 ,10 ,10 ,8 ,10 ,10 ,10 ,6 , 10 ,1 , 5 ,4 , 10 ,1 , 8 ,3 , 10 ,,,,,,,,,,,,,,,,,,,,,
W , 8 ,10 ,5 ,10 ,10 ,10 ,10 ,5 ,10 ,10 ,10 ,10 ,5 ,10 ,10 ,10 ,1 , 10 ,1 , 5 ,4 , 10 ,1 , 5 ,4 , 10 ,1 , 5 ,3 , 10 ,,,,,,,,,,,,,,,,,
W , 9 ,10 ,5 ,10 ,10 ,10 ,10 ,10 ,5 ,10 ,10 ,10 ,10 ,5 ,10 ,10 ,1 , 10 ,1 , 5 ,5 , 10 ,1 , 5 ,4 , 10 ,1 , 5 ,2 , 10 ,,,,,,,,,,,,,,,,,
W , 10 ,10 ,10 ,10 ,5 ,10 ,10 ,10 ,10 ,8 ,10 ,10 ,10 ,10 ,10 ,5 ,3 , 10 ,1 , 5 ,4 , 10 ,1 , 8 ,5 , 10 ,1 , 5 ,,,,,,,,,,,,,,,,,,,
W , 11 ,10 ,10 ,10 ,10 ,10 ,5 ,5 ,5 ,5 ,5 ,8 ,8 ,8 ,1 ,1 ,5 , 10 ,5 , 5 ,3 , 8 ,2 , 1 ,,,,,,,,,,,,,,,,,,,,,,,
W , 12 ,8 ,8 ,8 ,8 ,8 ,6 ,6 ,6 ,6 ,6 ,0 ,0 ,0 ,0 ,0 ,5 , 8 ,5 , 6 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,
X , 1 ,0 ,0 ,0 ,0 ,0 ,6 ,6 ,6 ,6 ,6 ,1 ,8 ,1 ,8 ,8 ,5 , 0 ,5 , 6 ,1 , 1 ,1 , 8 ,1 , 1 ,2 , 8 ,,,,,,,,,,,,,,,,,,,
X , 2 ,5 ,5 ,1 ,5 ,5 ,5 ,1 ,5 ,5 ,5 ,5 ,1 ,5 ,5 ,5 ,2 , 5 ,1 , 1 ,3 , 5 ,1 , 1 ,4 , 5 ,1 , 1 ,3 , 5 ,,,,,,,,,,,,,,,,,
X , 3 ,5 ,1 ,5 ,5 ,5 ,1 ,5 ,5 ,5 ,5 ,8 ,5 ,8 ,5 ,5 ,1 , 5 ,1 , 1 ,3 , 5 ,1 , 1 ,4 , 5 ,1 , 8 ,1 , 5 ,1 , 8 ,2 , 5 ,,,,,,,,,,,,,
X , 4 ,8 ,5 ,8 ,8 ,5 ,1 ,5 ,8 ,8 ,8 ,10 ,1 ,5 ,8 ,8 ,1 , 8 ,1 , 5 ,2 , 8 ,1 , 5 ,1 , 1 ,1 , 5 ,3 , 8 ,1 , 10 ,1 , 1 ,1 , 5 ,2 , 8 ,,,,,,,,,
X , 5 ,10 ,1 ,1 ,5 ,8 ,1 ,10 ,1 ,1 ,5 ,10 ,1 ,1 ,1 ,10 ,1 , 10 ,2 , 1 ,1 , 5 ,1 , 8 ,1 , 1 ,1 , 10 ,2 , 1 ,1 , 5 ,1 , 10 ,3 , 1 ,1 , 10 ,,,,,,,,,
X , 6 ,1 ,1 ,10 ,10 ,1 ,1 ,1 ,1 ,1 ,1 ,10 ,1 ,1 ,1 ,1 ,2 , 1 ,2 , 10 ,6 , 1 ,1 , 10 ,4 , 1 ,,,,,,,,,,,,,,,,,,,,,
X , 7 ,10 ,10 ,1 ,1 ,1 ,10 ,10 ,1 ,1 ,1 ,10 ,10 ,1 ,1 ,1 ,2 , 10 ,3 , 1 ,2 , 10 ,3 , 1 ,2 , 10 ,3 , 1 ,,,,,,,,,,,,,,,,,,,
X , 8 ,10 ,10 ,1 ,1 ,1 ,10 ,10 ,10 ,1 ,1 ,10 ,10 ,10 ,1 ,1 ,2 , 10 ,3 , 1 ,3 , 10 ,2 , 1 ,3 , 10 ,2 , 1 ,,,,,,,,,,,,,,,,,,,
X , 9 ,10 ,10 ,10 ,10 ,1 ,10 ,10 ,10 ,10 ,1 ,10 ,10 ,10 ,10 ,1 ,4 , 10 ,1 , 1 ,4 , 10 ,1 , 1 ,4 , 10 ,1 , 1 ,,,,,,,,,,,,,,,,,,,
X , 10 ,10 ,10 ,10 ,10 ,10 ,10 ,10 ,10 ,10 ,10 ,10 ,10 ,10 ,10 ,1 ,14 , 10 ,1 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
X , 11 ,5 ,10 ,10 ,10 ,1 ,5 ,8 ,5 ,5 ,1 ,8 ,8 ,8 ,8 ,5 ,1 , 5 ,3 , 10 ,1 , 1 ,1 , 5 ,1 , 8 ,2 , 5 ,1 , 1 ,4 , 8 ,1 , 5 ,,,,,,,,,,,,,
X , 12 ,8 ,8 ,8 ,8 ,8 ,6 ,6 ,6 ,6 ,6 ,0 ,0 ,0 ,0 ,0 ,5 , 8 ,5 , 6 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,
Y , 1 ,0 ,0 ,0 ,0 ,0 ,6 ,6 ,6 ,6 ,6 ,8 ,8 ,1 ,8 ,8 ,5 , 0 ,5 , 6 ,2 , 8 ,1 , 1 ,2 , 8 ,,,,,,,,,,,,,,,,,,,,,
Y , 2 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,15 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y , 3 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,15 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y , 4 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,8 ,5 ,5 ,5 ,5 ,10 , 5 ,1 , 8 ,4 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,
Y , 5 ,8 ,5 ,5 ,5 ,5 ,8 ,8 ,8 ,8 ,8 ,5 ,8 ,8 ,8 ,12 ,1 , 8 ,4 , 5 ,5 , 8 ,1 , 5 ,3 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,,,
Y , 6 ,5 ,8 ,8 ,8 ,8 ,5 ,8 ,8 ,8 ,8 ,5 ,8 ,8 ,8 ,12 ,1 , 5 ,4 , 8 ,1 , 5 ,4 , 8 ,1 , 5 ,3 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,
Y , 7 ,5 ,8 ,8 ,8 ,8 ,5 ,8 ,8 ,8 ,8 ,5 ,8 ,8 ,8 ,12 ,1 , 5 ,4 , 8 ,1 , 5 ,4 , 8 ,1 , 5 ,3 , 8 ,1 , 12 ,,,,,,,,,,,,,,,,,
