PageRow,PageColumn,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,count1,color1,count2,color2,count3,color3,count4,color4,count5,color5,count6,color6,count7,color7,count8,color8,count9,color9,count10,color10,count11,color11,count12,color12,count13,color13,count14,color14,count15,color15,
I , 5 ,5 ,5 ,5 ,5 ,5 ,0 ,0 ,0 ,0 ,0 ,8 ,8 ,8 ,8 ,8 ,5 , 5 ,5 , 0 ,5 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,
I , 6 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,6 ,6 ,8 ,8 ,8 ,10 , 8 ,2 , 6 ,3 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,
I , 7 ,4 ,4 ,6 ,6 ,8 ,4 ,4 ,4 ,4 ,6 ,6 ,4 ,4 ,4 ,4 ,2 , 4 ,2 , 6 ,1 , 8 ,4 , 4 ,2 , 6 ,4 , 4 ,,,,,,,,,,,,,,,,,,,
I , 8 ,4 ,6 ,6 ,4 ,4 ,4 ,4 ,4 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,1 , 4 ,2 , 6 ,5 , 4 ,7 , 6 ,,,,,,,,,,,,,,,,,,,,,,,
I , 9 ,4 ,4 ,4 ,4 ,6 ,4 ,6 ,6 ,4 ,6 ,4 ,6 ,6 ,4 ,6 ,4 , 4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,,,,,,,,,,,
I , 10 ,4 ,6 ,6 ,4 ,6 ,4 ,6 ,6 ,4 ,6 ,4 ,6 ,6 ,4 ,6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,,,,,,,
I , 11 ,4 ,6 ,6 ,4 ,6 ,4 ,6 ,6 ,4 ,6 ,4 ,4 ,4 ,4 ,6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,1 , 4 ,2 , 6 ,1 , 4 ,1 , 6 ,4 , 4 ,1 , 6 ,,,,,,,,,,,
I , 12 ,6 ,6 ,6 ,6 ,4 ,4 ,4 ,6 ,4 ,4 ,6 ,6 ,2 ,2 ,2 ,4 , 6 ,3 , 4 ,1 , 6 ,2 , 4 ,2 , 6 ,3 , 2 ,,,,,,,,,,,,,,,,,,,
J , 1 ,2 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,2 ,5 ,5 ,5 ,0 ,2 ,5 , 2 ,4 , 0 ,1 , 2 ,3 , 5 ,1 , 0 ,1 , 2 ,,,,,,,,,,,,,,,,,,,
J , 2 ,5 ,5 ,5 ,0 ,2 ,5 ,5 ,5 ,0 ,2 ,5 ,5 ,5 ,0 ,2 ,3 , 5 ,1 , 0 ,1 , 2 ,3 , 5 ,1 , 0 ,1 , 2 ,3 , 5 ,1 , 0 ,1 , 2 ,,,,,,,,,,,,,
J , 3 ,5 ,1 ,5 ,0 ,2 ,5 ,1 ,5 ,0 ,2 ,1 ,1 ,5 ,0 ,2 ,1 , 5 ,1 , 1 ,1 , 5 ,1 , 0 ,1 , 2 ,1 , 5 ,1 , 1 ,1 , 5 ,1 , 0 ,1 , 2 ,2 , 1 ,1 , 5 ,1 , 0 ,1 , 2 ,,,
J , 4 ,5 ,1 ,5 ,0 ,2 ,5 ,1 ,5 ,0 ,2 ,1 ,1 ,5 ,0 ,2 ,1 , 5 ,1 , 1 ,1 , 5 ,1 , 0 ,1 , 2 ,1 , 5 ,1 , 1 ,1 , 5 ,1 , 0 ,1 , 2 ,2 , 1 ,1 , 5 ,1 , 0 ,1 , 2 ,,,
J , 5 ,5 ,5 ,5 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,8 ,8 ,8 ,8 ,2 ,3 , 5 ,1 , 0 ,1 , 2 ,4 , 0 ,1 , 2 ,4 , 8 ,1 , 2 ,,,,,,,,,,,,,,,,,
J , 6 ,8 ,8 ,8 ,8 ,2 ,8 ,8 ,8 ,8 ,2 ,8 ,8 ,8 ,8 ,2 ,4 , 8 ,1 , 2 ,4 , 8 ,1 , 2 ,4 , 8 ,1 , 2 ,,,,,,,,,,,,,,,,,,,
J , 7 ,8 ,8 ,8 ,8 ,2 ,6 ,8 ,8 ,8 ,2 ,4 ,6 ,6 ,8 ,2 ,4 , 8 ,1 , 2 ,1 , 6 ,3 , 8 ,1 , 2 ,1 , 4 ,2 , 6 ,1 , 8 ,1 , 2 ,,,,,,,,,,,,,
J , 8 ,4 ,4 ,6 ,6 ,2 ,4 ,6 ,4 ,6 ,2 ,6 ,4 ,4 ,6 ,2 ,2 , 4 ,2 , 6 ,1 , 2 ,1 , 4 ,1 , 6 ,1 , 4 ,1 , 6 ,1 , 2 ,1 , 6 ,2 , 4 ,1 , 6 ,1 , 2 ,,,,,,,
J , 9 ,4 ,4 ,4 ,6 ,2 ,4 ,4 ,4 ,6 ,2 ,4 ,4 ,4 ,6 ,2 ,3 , 4 ,1 , 6 ,1 , 2 ,3 , 4 ,1 , 6 ,1 , 2 ,3 , 4 ,1 , 6 ,1 , 2 ,,,,,,,,,,,,,
J , 10 ,4 ,4 ,4 ,6 ,2 ,4 ,4 ,4 ,6 ,2 ,4 ,4 ,6 ,6 ,2 ,3 , 4 ,1 , 6 ,1 , 2 ,3 , 4 ,1 , 6 ,1 , 2 ,2 , 4 ,2 , 6 ,1 , 2 ,,,,,,,,,,,,,
J , 11 ,4 ,6 ,4 ,4 ,2 ,6 ,4 ,4 ,4 ,2 ,4 ,4 ,4 ,4 ,2 ,1 , 4 ,1 , 6 ,2 , 4 ,1 , 2 ,1 , 6 ,3 , 4 ,1 , 2 ,4 , 4 ,1 , 2 ,,,,,,,,,,,,,
J , 12 ,4 ,4 ,4 ,4 ,2 ,4 ,4 ,4 ,4 ,2 ,2 ,2 ,2 ,2 ,2 ,4 , 4 ,1 , 2 ,4 , 4 ,6 , 2 ,,,,,,,,,,,,,,,,,,,,,,,
